smiles,ic50_nM
CNS(=O)(=O)c1cc(Nc2n[nH]c3cc(-c4cnn(CC(=O)Nc5ccc(Cl)c(C(F)(F)F)c5)c4)ccc23)ccc1C,407.0
Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ccc12,12.0
Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4)c3)ccc12,7.4
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(N)n[nH]c4c3)cn2)cc1C(F)(F)F,2.7
Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4cccc(C(F)(F)F)c4F)c3)ccc12,22.0
O=C(Cn1cc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cn1)Nc1ccc(Cl)c(C(F)(F)F)c1,14.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,1.4
O=C(Cn1cc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cn1)Nc1cccc(C(F)(F)F)c1F,12.0
CC(=O)Nc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(C)c(C(F)(F)F)c4)c3)ccc12,1.6
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C(C)C)n[nH]c4c3)cn2)cc1C(F)(F)F,28.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CCCC5)n[nH]c4c3)cn2)cc1C(F)(F)F,15.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CCN(C)CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,11.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cccnc5)n[nH]c4c3)cn2)cc1C(F)(F)F,2.3
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)c5cnn(C)c5)n[nH]c4c3)cn2)cc1C(F)(F)F,0.73
CCNc1n[nH]c2cc(-c3cnn(CC(=O)Nc4ccc(C)c(C(F)(F)F)c4)c3)ccc12,38.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NCC5CC5)n[nH]c4c3)cn2)cc1C(F)(F)F,60.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,28.0
Cc1ccc(NC(=O)Cn2cc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c(C)n2)cc1C(F)(F)F,27.0
Cc1ccc(NC(=O)Cn2nc(C)c(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)c2C)cc1C(F)(F)F,307.0
Cc1ccc(NC(=O)Cc2ccc(-c3ccc4c(NC(=O)C5CC5)n[nH]c4c3)s2)cc1C(F)(F)F,12.0
O=c1cc(N2CCNCC2)c2cc(F)ccc2[nH]1,281.5
O=c1cc(N2CCNCC2)c2ccccc2n1-c1ccccc1,111.9
O=C(CN1CCN(c2cc(=O)[nH]c3ccc(F)cc23)CC1)Nc1nc(-c2ccccc2)cs1,46.83
O=C(CN1CCN(c2cc(=O)[nH]c3ccc(F)cc23)CC1)Nc1nc(-c2ccc(Cl)cc2)cs1,169.7
Cc1ccc(-c2csc(NC(=O)CN3CCN(c4cc(=O)[nH]c5ccc(F)cc45)CC3)n2)cc1,295.8
COc1ccc(-c2csc(NC(=O)CN3CCN(c4cc(=O)[nH]c5ccc(F)cc45)CC3)n2)cc1,51.09
O=C(CN1CCN(c2cc(=O)n(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccccc2)cs1,222.6
O=C(CN1CCN(c2cc(=O)n(-c3ccccc3)c3ccccc23)CC1)Nc1nc(-c2ccc(Cl)cc2)cs1,62.7
Cc1ccc(-c2csc(NC(=O)CN3CCN(c4cc(=O)n(-c5ccccc5)c5ccccc45)CC3)n2)cc1,167.3
COc1ccc(-c2csc(NC(=O)CN3CCN(c4cc(=O)n(-c5ccccc5)c5ccccc45)CC3)n2)cc1,174.5
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,51.41
CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,1000.0
Cc1c(NC(=O)CCN2CCCC2)c[nH]c1/C=C1\C(=O)Nc2ccc(F)cc21,136.9
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,75.9
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccccc3Cl)n2)cc1,146.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3OC)n2)cc1,291.8
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,273.2
Oc1cc(Nc2ccnc3cc(-c4ccccc4)ccc23)ccc1Cl,1.0
c1ccc(-c2ccc3c(Nc4ccc5scnc5c4)ccnc3c2)cc1,16.0
c1ccc(COc2cccc(-c3nc4sccn4c3-c3ccncn3)c2)cc1,710.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,150.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,58.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,7800.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,8700.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cccc(O)c4)c4c(N)ncnc43)C2)CC1,10000.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccccc4O)c4c(N)ncnc43)C2)CC1,10000.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(O)cc4)c4c(N)ncnc43)C2)CC1,6500.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(Cl)c(O)c4)c4c(N)ncnc43)C2)CC1,760.0
COc1cc(-c2cn([C@H]3C[C@@H](N4CCN(C(C)=O)CC4)C3)c3ncnc(N)c23)ccc1Cl,10000.0
CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4ccc(Cl)c(N)c4)c4c(N)ncnc43)C2)CC1,840.0
COC(=O)N[C@H]1CC[C@@H](n2cc(-c3ccc(Cl)c(N)c3)c3c(N)ncnc32)CC1,660.0
COC(=O)NC12CCC(n3cc(-c4ccc(Cl)c(N)c4)c4c(N)ncnc43)(CC1)CC2,440.0
COC(=O)NC12CCC(n3cc(-c4cc(N)c(Cl)cc4F)c4c(N)ncnc43)(CC1)CC2,800.0
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,14.4
CC(C)n1cc(C(=O)Nc2cc(F)c(-c3c[nH]c4ncnc(N)c34)cc2F)c(=O)c(-c2ccc(F)cc2)c1,1000.0
CN1CCN(c2ccc(-c3cc4c(N5CCN(C(=O)Nc6ccc(Cl)c(C(F)(F)F)c6)CC5)ncnc4s3)cc2)CC1,10000.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,90.0
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,6.0
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,1.0
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,30.0
CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,25.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,40.0
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21,3.0
COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,4.0
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,1000.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ccn1,4.0
O=C(Nc1ccc(Oc2ccncc2)cc1)Nc1cccc(C(F)(F)F)c1,20.0
O=C(Nc1ccc(Oc2ccncn2)cc1)Nc1cccc(C(F)(F)F)c1,50.0
O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)Nc1cccc(C(F)(F)F)c1,5.0
O=C(Nc1ccc(Oc2ncnc3ccccc23)cc1)Nc1cccc(C(F)(F)F)c1,320.0
COc1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2c1,10.0
COc1cc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c2cc1OC,2.0
Cc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c2ccccc2n1,10000.0
O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)Nc1cccc(C(F)(F)F)c1,3.2
O=C(Nc1ccc(Oc2ncnc3[nH]ccc23)cc1)Nc1cccc(C(F)(F)F)c1,2.5
CNc1nccc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)n1,32.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,25.0
Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,7.9
CN(C)c1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,2500.0
O=C(Nc1ccc(Oc2cc(O)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,3200.0
COc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,400.0
Cc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,63.0
CCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,16.0
CC(C)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,50.0
CCCNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,19.0
CC(C)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,320.0
O=C(Nc1ccc(Oc2cc(NCCO)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,79.0
C[C@@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,200.0
C[C@H](O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,320.0
CC(C)(O)CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,320.0
CC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,1.3
O=C(O)Cc1cccc(Nc2cc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)ncn2)c1,0.4
O=C(Nc1ccc(Oc2cc(Nc3cccc(CN4CCCC4)c3)ncn2)cc1)Nc1cccc(C(F)(F)F)c1,3.2
CNc1cc(Oc2ccc(NC(=O)Nc3ccccc3)cc2)ncn1,6300.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C)c3)cc2)ncn1,800.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(CF)c3)cc2)ncn1,400.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)F)c3)cc2)ncn1,130.0
CCc1cccc(NC(=O)Nc2ccc(Oc3cc(NC)ncn3)cc2)c1,130.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)F)c3)cc2)ncn1,79.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)(F)F)c3)cc2)ncn1,40.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(C)(C)C)c3)cc2)ncn1,25.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ncn1,16.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2)ncn1,6.3
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c(F)c2F)ncn1,2.5
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,50.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,13.0
CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)c3ccccc23)ncn1,160.0
CNc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,63.0
CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,1000.0
CNc1cc(Oc2cc(C)c(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2C)ncn1,2000.0
CNc1cc(Oc2c(Cl)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,400.0
CNc1cc(Oc2c(F)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2F)ncn1,50.0
CNc1cc(Oc2c(C)cc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2Cl)ncn1,400.0
CCc1cc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc(Cl)c1Oc1cc(NC)ncn1,2500.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,90.0
CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4ccc(C(F)(F)F)nc4)cc3)ncnc2c1,9000.0
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000.0
CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000.0
CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0
Cc1ccc(C(=O)Nc2ccc3c(c2)C(F)(F)C[C@@H]3N2CCN(C)CC2)cc1C#Cc1cnc2cccnn12,10.0
COc1cc(-c2ccc(O)cc2)cc2cnc(N)nc12,398.11
CCc1c(-c2cc(OC)c3nc(N)ncc3c2)ccc(O)c1F,2511.89
CCc1cc(O)c(F)cc1-c1cc(OC)c2nc(N)ncc2c1,1995.26
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C(C)=O)CC2)c2nc(N)ncc2c1,630.96
CCc1cc(O)c(F)cc1-c1cc(NCCO)c2nc(N)ncc2c1,1584.89
CCc1cc(O)c(F)cc1-c1cc(N(C)CCO)c2nc(N)ncc2c1,1258.93
CCc1cc(O)c(F)cc1-c1cc(NCCCO)c2nc(N)ncc2c1,1000.0
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(N)ncc2c1,630.96
CCc1cc(O)c(F)cc1-c1cc(N[C@H](C)CO)c2nc(N)ncc2c1,1258.93
CCc1cc(O)c(F)cc1-c1cc(NC[C@H](C)O)c2nc(N)ncc2c1,630.96
CCc1cc(O)c(F)cc1-c1cc(NC[C@@H](C)O)c2nc(N)ncc2c1,79.43
CCc1cc(O)c(F)cc1-c1cc(NC(CO)CO)c2nc(N)ncc2c1,1258.93
CCc1cc(O)c(F)cc1-c1cc(NCCNC)c2nc(N)ncc2c1,2511.89
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,630.96
CCc1cc(O)c(F)cc1-c1cc(NCC2CCN(C)CC2)c2nc(N)ncc2c1,630.96
CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2CCCN(C)C2)c2nc(N)ncc2c1,501.19
CCc1cc(O)c(F)cc1-c1cc(N[C@H]2CCCN(C)C2)c2nc(N)ncc2c1,199.53
CCc1cc(O)c(F)cc1-c1cc(N[C@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,125.89
CCc1cc(O)c(F)cc1-c1cc(N[C@@H]2C[C@H]3CC[C@@H](C2)N3)c2nc(N)ncc2c1,1000.0
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCN(C)C)ncc2c1,794.33
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCOCCN(C)C)ncc2c1,1000.0
CCc1cc(O)c(F)cc1-c1cc(N[C@@H](C)CO)c2nc(NCCCCCN(C)C)ncc2c1,100.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,113.0
O=C(/C=C/c1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1)NO,13200.0
O=C(Nc1ccc2c(c1)CCCN2c1ccc(C(=O)NO)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,13200.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,32.2
COc1ccc2[nH]c3c(c2c1)C(=O)NCCC3,8000.0
COc1ccc2[nH]c3c(c2c1)CNCCC3,20000.0
COc1ccc2[nH]c3c(c2c1)CN(C(C)=O)CCC3,6000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)Cc1ccccc1)CCC3,20000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)CC(C)C)CCC3,20000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)CN1CCOCC1)CCC3,20000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)Cc1ccncc1)CCC3,20000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)CCN1CCOCC1)CCC3,8000.0
COc1ccc2[nH]c3c(c2c1)CN(C(=O)Cc1ccccn1)CCC3,700.0
CC[C@H]1C[C@H]2C[N@]3CCc4c([nH]c5ccc(OC)cc45)[C@](C(=O)OC)(C2)[C@H]13,10000.0
O=C1Nc2cc(Br)ccc2/C1=C\c1cc2c([nH]1)CCCC2,40.0
Cc1cn([C@H](C)CC#N)c(=O)c2cc(Cn3nc(C(F)F)cc3Cl)nn12,10000.0
COc1cc(CCc2cc(-c3nc4ccc(-c5ccc(N6CCOCC6)cc5)cc4[nH]3)n[nH]2)cc(OC)c1,15000.0
COc1cc(CCc2cc(-c3nc4ccc(-c5cccc(CN6CCOCC6)c5)cc4[nH]3)n[nH]2)cc(OC)c1,773.6
COc1cc(CCc2cc(-c3nc4ccc(-c5ccc(C(=O)N6CCOCC6)cc5)cc4[nH]3)n[nH]2)cc(OC)c1,229.1
COc1cc(CCc2cc(-c3nc4ccc(-c5ccc(N6CCOCC6)nc5)cc4[nH]3)n[nH]2)cc(OC)c1,1990.0
COc1cc(CCc2cc(-c3nc4ccc(-c5cnn(CCN6CCOCC6)c5)cc4[nH]3)n[nH]2)cc(OC)c1,4692.0
COc1cc(CCc2cc(-c3nc4ccc(C(=O)N5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,11.4
COc1cc(CCc2cc(-c3nc4ccc(C(=O)N5CCN(C)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,79.27
CCN1CCN(C(=O)c2ccc3nc(-c4cc(CCc5cc(OC)cc(OC)c5)[nH]n4)[nH]c3c2)CC1,89.6
COc1cc(CCc2cc(-c3nc4ccc(C(=O)NCCN5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,82.93
COc1cc(CCc2cc(-c3nc4ccc(C(=O)NC5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,70.36
COc1cc(CCc2cc(-c3nc4ccc(CN5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,64.85
COc1cc(CCc2cc(-c3nc4ccc(CN5CCN(C)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,63.09
COc1cc(CCc2cc(-c3nc4ccc(CN5C[C@@H](C)N[C@@H](C)C5)cc4[nH]3)n[nH]2)cc(OC)c1,158.0
COc1cc(CCc2cc(-c3nc4ccc(CN5CCC(N6CCN(C)CC6)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,55.83
COc1cc(CCc2cc(-c3nc4ccc(CN5CCC(N6CCNCC6)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,60.18
COc1cc(CCc2cc(-c3nc4ccc(N5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,53.12
COc1cc(CCc2cc(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,66.26
COc1cc(CCc2cc(-c3nc4ccc(N5C[C@@H](C)N[C@@H](C)C5)cc4[nH]3)n[nH]2)cc(OC)c1,158.0
COc1cc(CCc2cc(-c3nc4ccc(N5C[C@@H](C)O[C@@H](C)C5)cc4[nH]3)n[nH]2)cc(OC)c1,145.5
COc1cc(CCc2cc(-c3nc4cc(F)c(N5CCOCC5)cc4[nH]3)n[nH]2)cc(OC)c1,119.2
COc1cc(CCc2cc(-c3nc4cc(F)c(N5C[C@@H](C)O[C@@H](C)C5)cc4[nH]3)n[nH]2)cc(OC)c1,301.3
COc1cc(CCc2cc(-c3nc4cc(F)c(N5CCN(C)CC5)cc4[nH]3)n[nH]2)cc(OC)c1,407.2
COc1cc(OC)c(Cl)c(CCc2cc(-c3nc4ccc(N5CCN(C)CC5)cc4[nH]3)n[nH]2)c1Cl,37.63
COc1cc(OC)c(Cl)c(CCc2cc(-c3nc4ccc(CN5CCN(C)CC5)cc4[nH]3)n[nH]2)c1Cl,43.16
COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1,24.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,4300.0
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,0.035
O=C(Nc1ccc(-c2ccc(=O)[nH]n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,1.3
COc1ccc(Nc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nn1,1.4
O=C(Nc1ccc(Oc2ccc(=O)[nH]n2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,60.7
CNC(=O)c1cc(Oc2ccc(NC(=O)c3nn(-c4ccc(Cl)cc4)cc(C)c3=O)cc2)ccn1,0.12
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,0.06
O=C(Nc1ccc(Oc2nnc(Cl)c3ccccc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,2500.0
CN(C)c1ccc(/C=N/NC(=O)Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)cc1,0.023
S=C(NNc1nn2cnnc2c2ccccc12)Nc1ccccc1,910.0
O=C(NNc1nn2cnnc2c2ccccc12)NC1CCCCC1,110.0
O=C(NNc1nn2cnnc2c2ccccc12)Nc1ccccc1,310.0
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,1500.0
Cc1nc(-c2cnc(N(C)C)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(-c2cnc(N3CCCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,1500.0
Cc1cc(-c2cnc(N3CCCC3)[nH]c2=O)ncc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(-c2cnc(N3CCCCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(-c2cnc(N3CCOCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
CNc1ncc(-c2ccc(Oc3ccnc(-c4cnn(C)c4)c3)c(C)n2)c(=O)[nH]1,3300.0
CCNc1ncc(-c2ccc(Oc3ccnc(-c4cnn(C)c4)c3)c(C)n2)c(=O)[nH]1,3300.0
CCNc1ncc(-c2ccc(Oc3ccnc(-c4cnn(C)c4)c3)cn2)c(=O)[nH]1,3300.0
Cc1nc(-c2cnc(NC(C)C)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,1400.0
Cc1nc(-c2cnc(NC3CC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(-c2cnc(NC3CCCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(-c2cnc(NC3CCOCC3)[nH]c2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
CCNc1ncc(-c2ccc(Oc3ccnc(-c4ccc(C)nc4)c3)c(C)n2)c(=O)[nH]1,3300.0
CCNc1ncc(-c2ccc(Oc3ccnc(-n4cnc(C)c4)c3)c(C)n2)c(=O)[nH]1,3300.0
CCn1cc(-c2cc(Oc3ccc(-c4cnc(NC(C)C)[nH]c4=O)nc3C)ccn2)cn1,3300.0
CNC(=O)c1cc(Oc2ccc(-c3cnc(NC(C)C)[nH]c3=O)nc2)ccn1,3300.0
CC(=O)Nc1cc(Oc2ccc(-c3cnc(NC(C)C)[nH]c3=O)nc2C)ccn1,3300.0
Cn1cc(-c2cc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)cc3F)ccn2)cn1,3300.0
Cn1cc(-c2cc(Oc3ccc(NC(=O)NC(=O)Cc4ccc(F)cc4)nc3)ccn2)cn1,2400.0
Cc1nc(NC(=O)NC(=O)Cc2ccc(F)cc2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1cc(NC(=O)NC(=O)Cc2ccc(F)cc2)ncc1Oc1ccnc(-c2cnn(C)c2)c1,1600.0
Cc1nc(NC(=O)NC(=O)CC2CCCCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2CCCCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2CCCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2CCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2(C)CC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C(C)(C)C)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C(C)C)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
CCC(=O)NC(=O)Nc1ccc(Oc2ccnc(-c3cnn(C)c3)c2)c(C)n1,3300.0
CCc1nc(NC(=O)NC(=O)C(C)(C)C)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)CC2CCOCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2CCOCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2(C)CCOCC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
Cc1nc(NC(=O)NC(=O)C2CCOC2)ccc1Oc1ccnc(-c2cnn(C)c2)c1,3300.0
